,Unnamed: 0,CountryCode,CurrentHandle,NameFirst,NameLast,PlayerId,TotalUSDPrize,Key,KL,kh
0,0,kr,MC,Min-Chul,Jang,1000,506645.42,1000-MC-Min-Chul-Jang,1000-MC-Jang-Min-Chul,1000-MC
1,1,kr,sOs,Yoo-Jin,Kim,2272,497206.27,2272-sOs-Yoo-Jin-Kim,2272-sOs-Kim-Yoo-Jin,2272-sOs
2,2,kr,Life,Seung-Hyun,Lee,1429,475900.67,1429-Life-Seung-Hyun-Lee,1429-Life-Lee-Seung-Hyun,1429-Life
3,3,kr,Polt,Sung-Hoon,Choi,1003,451599.1,1003-Polt-Sung-Hoon-Choi,1003-Polt-Choi-Sung-Hoon,1003-Polt
4,4,kr,INnoVation,Shin-Hyung,Lee,2268,441857.09,2268-INnoVation-Shin-Hyung-Lee,2268-INnoVation-Lee-Shin-Hyung,2268-INnoVation
5,5,kr,TY,Tae-Yang,Jun,2224,440814.52,2224-TY-Tae-Yang-Jun,2224-TY-Jun-Tae-Yang,2224-TY
6,6,kr,Mvp,Jong-Hyun,Jung,1002,404265.42,1002-Mvp-Jong-Hyun-Jung,1002-Mvp-Jung-Jong-Hyun,1002-Mvp
7,7,kr,MMA,Sung-Won,Moon,1007,395456.54,1007-MMA-Sung-Won-Moon,1007-MMA-Moon-Sung-Won,1007-MMA
8,8,kr,Byun,Hyun-Woo,Byun,1017,389971.93,1017-Byun-Hyun-Woo-Byun,1017-Byun-Byun-Hyun-Woo,1017-Byun
9,9,kr,PartinG,Lee-Sak,Won,1132,355604.37,1132-PartinG-Lee-Sak-Won,1132-PartinG-Won-Lee-Sak,1132-PartinG
10,10,no,Snute,Jens,Aasgaard,1257,334526.98,1257-Snute-Jens-Aasgaard,1257-Snute-Aasgaard-Jens,1257-Snute
11,11,kr,Zest,Sung-Wook,Joo,4674,331634.91,4674-Zest-Sung-Wook-Joo,4674-Zest-Joo-Sung-Wook,4674-Zest
12,12,kr,Maru,Sung-Choo,Cho,1126,318353.5,1126-Maru-Sung-Choo-Cho,1126-Maru-Cho-Sung-Choo,1126-Maru
13,13,pl,Nerchio,Artur,Bloch,1227,298026.03,1227-Nerchio-Artur-Bloch,1227-Nerchio-Bloch-Artur,1227-Nerchio
14,14,kr,NesTea,Jae-Duk,Lim,1001,287702.13,1001-NesTea-Jae-Duk-Lim,1001-NesTea-Lim-Jae-Duk,1001-NesTea
15,15,kr,TaeJa,Young-Suh,Yoon,1061,284752.52,1061-TaeJa-Young-Suh-Yoon,1061-TaeJa-Yoon-Young-Suh,1061-TaeJa
16,16,fr,Stephano,Ilyes,Satouri,1158,282466.02,1158-Stephano-Ilyes-Satouri,1158-Stephano-Satouri-Ilyes,1158-Stephano
17,17,kr,Dark,Ryung-Woo,Park,3620,278852.29,3620-Dark-Ryung-Woo-Park,3620-Dark-Park-Ryung-Woo,3620-Dark
18,18,kr,Leenock,Dong-Nyung,Lee,1025,266543.13,1025-Leenock-Dong-Nyung-Lee,1025-Leenock-Lee-Dong-Nyung,1025-Leenock
19,19,kr,HerO,Hyeon-Deok,Song,1086,264105.72,1086-HerO-Hyeon-Deok-Song,1086-HerO-Song-Hyeon-Deok,1086-HerO
20,20,kr,DongRaeGu,Soo-Ho,Park,1057,259858.98,1057-DongRaeGu-Soo-Ho-Park,1057-DongRaeGu-Park-Soo-Ho,1057-DongRaeGu
21,21,kr,Bomber,Ji-Sung,Choi,1030,256952.14,1030-Bomber-Ji-Sung-Choi,1030-Bomber-Choi-Ji-Sung,1030-Bomber
22,22,us,Neeb,Alex,Sunderhaft,3818,256733.5,3818-Neeb-Alex-Sunderhaft,3818-Neeb-Sunderhaft-Alex,3818-Neeb
23,23,kr,Stats,Dae-Yeob,Kim,2236,244974.71,2236-Stats-Dae-Yeob-Kim,2236-Stats-Kim-Dae-Yeob,2236-Stats
24,24,kr,Rain,Yoon-Jong,Jung,3041,239358.36,3041-Rain-Yoon-Jong-Jung,3041-Rain-Jung-Yoon-Jong,3041-Rain
25,25,kr,HyuN,Seok-Hyun,Ko,1426,233413.6,1426-HyuN-Seok-Hyun-Ko,1426-HyuN-Ko-Seok-Hyun,1426-HyuN
26,26,kr,Classic,Doh-Woo,Kim,2271,232901.18,2271-Classic-Doh-Woo-Kim,2271-Classic-Kim-Doh-Woo,2271-Classic
27,27,kr,Jaedong,Jae-Dong,Lee,1507,224833.53,1507-Jaedong-Jae-Dong-Lee,1507-Jaedong-Lee-Jae-Dong,1507-Jaedong
28,28,kr,Solar,Min-Soo,Kang,3657,221149.57,3657-Solar-Min-Soo-Kang,3657-Solar-Kang-Min-Soo,3657-Solar
29,29,kr,herO,Joon-Ho,Kim,3042,217695.24,3042-herO-Joon-Ho-Kim,3042-herO-Kim-Joon-Ho,3042-herO
30,30,kr,MarineKing,Jung-Hoon,Lee,1004,211182.44,1004-MarineKing-Jung-Hoon-Lee,1004-MarineKing-Lee-Jung-Hoon,1004-MarineKing
31,31,ca,Scarlett,Sasha,Hostyn,2280,195836.83,2280-Scarlett-Sasha-Hostyn,2280-Scarlett-Hostyn-Sasha,2280-Scarlett
32,32,kr,soO,Yoon-Su,Eu,3481,195206.29,3481-soO-Yoon-Su-Eu,3481-soO-Eu-Yoon-Su,3481-soO
33,33,kr,viOLet,Dong-Hwan,Kim,1052,183368.96,1052-viOLet-Dong-Hwan-Kim,1052-viOLet-Kim-Dong-Hwan,1052-viOLet
34,34,kr,aLive,Lee-Seok,Han,1033,179146.2,1033-aLive-Lee-Seok-Han,1033-aLive-Han-Lee-Seok,1033-aLive
35,35,se,NaNiwa,Johan,Lucchesi,1094,177328.02,1094-NaNiwa-Johan-Lucchesi,1094-NaNiwa-Lucchesi-Johan,1094-NaNiwa
36,36,pl,MaNa,Grzegorz,Komincz,1225,173190.35,1225-MaNa-Grzegorz-Komincz,1225-MaNa-Komincz-Grzegorz,1225-MaNa
37,37,de,ShoWTimE,Tobias,Sieber,3811,172210.23,3811-ShoWTimE-Tobias-Sieber,3811-ShoWTimE-Sieber-Tobias,3811-ShoWTimE
38,38,kr,Soulkey,Min-Chul,Kim,2230,155784.34,2230-Soulkey-Min-Chul-Kim,2230-Soulkey-Kim-Min-Chul,2230-Soulkey
39,39,kr,Dear,Dong-Jun,Baek,2274,147801.3,2274-Dear-Dong-Jun-Baek,2274-Dear-Baek-Dong-Jun,2274-Dear
40,40,kr,Hydra,Dong-Won,Shin,2221,147391.89,2221-Hydra-Dong-Won-Shin,2221-Hydra-Shin-Dong-Won,2221-Hydra
41,41,ca,HuK,Chris,Loranger,1020,146635.93,1020-HuK-Chris-Loranger,1020-HuK-Loranger-Chris,1020-HuK
42,42,kr,fOrGG,Ji-Soo,Park,1129,146004.11,1129-fOrGG-Ji-Soo-Park,1129-fOrGG-Park-Ji-Soo,1129-fOrGG
43,43,kr,PuMa,Ho-Joon,Lee,1174,143862.24,1174-PuMa-Ho-Joon-Lee,1174-PuMa-Lee-Ho-Joon,1174-PuMa
44,44,kr,TRUE,Tae-Su,Bang,3651,142494.16,3651-TRUE-Tae-Su-Bang,3651-TRUE-Bang-Tae-Su,3651-TRUE
45,45,tw,Sen,Chia-Cheng,Yang,1076,140739.6,1076-Sen-Chia-Cheng-Yang,1076-Sen-Yang-Chia-Cheng,1076-Sen
46,46,kr,GuMiho,Byung-Jae,Koh,1064,139864.93,1064-GuMiho-Byung-Jae-Koh,1064-GuMiho-Koh-Byung-Jae,1064-GuMiho
47,47,mx,SpeCial,Juan-Carlos,Lopez,1175,134137.43,1175-SpeCial-Juan-Carlos-Lopez,1175-SpeCial-Lopez-Juan-Carlos,1175-SpeCial
48,48,pl,Elazer,Mikołaj,Ogonowski,11418,132989.18,11418-Elazer-Mikołaj-Ogonowski,11418-Elazer-Ogonowski-Mikołaj,11418-Elazer
49,49,kr,Jjakji,Hoon-Jung,Ji,1024,128920.0,1024-Jjakji-Hoon-Jung-Ji,1024-Jjakji-Ji-Hoon-Jung,1024-Jjakji
50,50,kr,Patience,Ji-Hyun,Jo,4977,122303.23,4977-Patience-Ji-Hyun-Jo,4977-Patience-Jo-Ji-Hyun,4977-Patience
51,51,kr,Trap,Sung-Ho,Cho,3435,119117.36,3435-Trap-Sung-Ho-Cho,3435-Trap-Cho-Sung-Ho,3435-Trap
52,52,cn,Jim,Jin,Hui-Cao,1236,118185.16,1236-Jim-Jin-Hui-Cao,1236-Jim-Hui-Cao-Jin,1236-Jim
53,53,kr,Creator,Hyun-Woo,Jang,1080,117014.05,1080-Creator-Hyun-Woo-Jang,1080-Creator-Jang-Hyun-Woo,1080-Creator
54,54,cn,TooDming,Hui-Ming,Huang,2775,114499.02,2775-TooDming-Hui-Ming-Huang,2775-TooDming-Huang-Hui-Ming,2775-TooDming
55,55,cn,iAsonu,Zhou,Hang,7995,112512.0,7995-iAsonu-Zhou-Hang,7995-iAsonu-Hang-Zhou,7995-iAsonu
56,56,kr,StarDust,Seok-Hee,Son,3521,111579.95,3521-StarDust-Seok-Hee-Son,3521-StarDust-Son-Seok-Hee,3521-StarDust
57,57,cn,XiGua,Lei,Wang,1239,109736.29,1239-XiGua-Lei-Wang,1239-XiGua-Wang-Lei,1239-XiGua
58,58,kr,ByuL,Ji-Won,Han,3616,106432.57,3616-ByuL-Ji-Won-Han,3616-ByuL-Han-Ji-Won,3616-ByuL
59,59,kr,san,Cho-Won,Kang,1011,106413.62,1011-san-Cho-Won-Kang,1011-san-Kang-Cho-Won,1011-san
60,60,kr,FruitDealer,Won-Ki,Kim,1037,102860.5,1037-FruitDealer-Won-Ki-Kim,1037-FruitDealer-Kim-Won-Ki,1037-FruitDealer
61,61,kr,Rogue,Byung-Ryul,Lee,4070,101701.24,4070-Rogue-Byung-Ryul-Lee,4070-Rogue-Lee-Byung-Ryul,4070-Rogue
62,62,kr,LosirA,Kang-Ho,Hwang,1009,101597.55,1009-LosirA-Kang-Ho-Hwang,1009-LosirA-Hwang-Kang-Ho,1009-LosirA
63,63,se,ThorZaIN,Marcus,Eklöf,1123,101492.4,1123-ThorZaIN-Marcus-Eklöf,1123-ThorZaIN-Eklöf-Marcus,1123-ThorZaIN
64,64,es,VortiX,Juan,Moreno-Durán,1280,99478.46,1280-VortiX-Juan-Moreno-Durán,1280-VortiX-Moreno-Durán-Juan,1280-VortiX
65,65,kr,Ryung,Dong-Won,Kim,1029,97724.37,1029-Ryung-Dong-Won-Kim,1029-Ryung-Kim-Dong-Won,1029-Ryung
66,66,de,TLO,Dario,Wünsch,1165,95956.03,1165-TLO-Dario-Wünsch,1165-TLO-Wünsch-Dario,1165-TLO
67,67,kr,Flash,Young-Ho,Lee,1505,95488.34,1505-Flash-Young-Ho-Lee,1505-Flash-Lee-Young-Ho,1505-Flash
68,68,kr,Alicia,Joon-Sik,Yang,1034,94907.1,1034-Alicia-Joon-Sik-Yang,1034-Alicia-Yang-Joon-Sik,1034-Alicia
69,69,kr,Symbol,Dong-Hyun,Kang,1135,94856.43,1135-Symbol-Dong-Hyun-Kang,1135-Symbol-Kang-Dong-Hyun,1135-Symbol
70,70,kr,Genius,Min-Soo,Jung,1018,93775.14,1018-Genius-Min-Soo-Jung,1018-Genius-Jung-Min-Soo,1018-Genius
71,71,br,Kelazhur,Diego,Schwimer,6180,90980.46,6180-Kelazhur-Diego-Schwimer,6180-Kelazhur-Schwimer-Diego,6180-Kelazhur
72,72,fr,Lilbow,David,Moschetto,7992,90849.56,7992-Lilbow-David-Moschetto,7992-Lilbow-Moschetto-David,7992-Lilbow
73,73,kr,First,Hyun-Woo,Kang,2890,89725.4,2890-First-Hyun-Woo-Kang,2890-First-Kang-Hyun-Woo,2890-First
74,74,ua,Bly,Aleksandr,Svusuyk,1285,89131.02,1285-Bly-Aleksandr-Svusuyk,1285-Bly-Svusuyk-Aleksandr,1285-Bly
75,75,cn,MacSed,Xiang,Hu,1430,88230.55,1430-MacSed-Xiang-Hu,1430-MacSed-Hu-Xiang,1430-MacSed
76,76,kr,Squirtle,Hyun-Woo,Park,1070,84841.02,1070-Squirtle-Hyun-Woo-Park,1070-Squirtle-Park-Hyun-Woo,1070-Squirtle
77,77,kr,YoDa,Byung-Hyun,Choi,1082,84119.07,1082-YoDa-Byung-Hyun-Choi,1082-YoDa-Choi-Byung-Hyun,1082-YoDa
78,78,de,HasuObs,Dennis,Schneider,1233,82075.79,1233-HasuObs-Dennis-Schneider,1233-HasuObs-Schneider-Dennis,1233-HasuObs
79,79,ca,MaSa,Maru,Kim,3742,82042.8,3742-MaSa-Maru-Kim,3742-MaSa-Kim-Maru,3742-MaSa
80,80,kr,Curious,Won-Pyo,Lee,1063,80816.73,1063-Curious-Won-Pyo-Lee,1063-Curious-Lee-Won-Pyo,1063-Curious
81,81,kr,Seed,Ahn,Sang-Won,1423,79729.38,1423-Seed-Ahn-Sang-Won,1423-Seed-Sang-Won-Ahn,1423-Seed
82,82,fr,PtitDrogo,Théo,Freydière,8570,79013.3,8570-PtitDrogo-Théo-Freydière,8570-PtitDrogo-Freydière-Théo,8570-PtitDrogo
83,83,nl,uThermal,Marc,Schlappi,2620,78278.26,2620-uThermal-Marc-Schlappi,2620-uThermal-Schlappi-Marc,2620-uThermal
84,84,dk,Bunny,Patrick,Brix,3091,76105.95,3091-Bunny-Patrick-Brix,3091-Bunny-Brix-Patrick,3091-Bunny
85,85,nl,Harstem,Kevin,de-Koning,3613,76085.16,3613-Harstem-Kevin-de-Koning,3613-Harstem-de-Koning-Kevin,3613-Harstem
86,86,kr,RorO,No-Yeol,Shin,2220,75807.36,2220-RorO-No-Yeol-Shin,2220-RorO-Shin-No-Yeol,2220-RorO
87,87,kr,Oz,Hak-Soo,Kim,1039,75684.57,1039-Oz-Hak-Soo-Kim,1039-Oz-Kim-Hak-Soo,1039-Oz
88,88,tw,Has,Yu-Feng,Ke,5420,75373.41,5420-Has-Yu-Feng-Ke,5420-Has-Ke-Yu-Feng,5420-Has
89,89,nl,Ret,Joseph,de-Kroon,1092,73302.24,1092-Ret-Joseph-de-Kroon,1092-Ret-de-Kroon-Joseph,1092-Ret
90,90,fi,Serral,Joona,Sotala,5513,71725.23,5513-Serral-Joona-Sotala,5513-Serral-Sotala-Joona,5513-Serral
91,91,kr,Dream,Joong-Hyuk,Cho,1081,70651.0,1081-Dream-Joong-Hyuk-Cho,1081-Dream-Cho-Joong-Hyuk,1081-Dream
92,92,kr,Sniper,Tae-Hoon,Kwon,1091,69739.36,1091-Sniper-Tae-Hoon-Kwon,1091-Sniper-Kwon-Tae-Hoon,1091-Sniper
93,93,kr,KeeN,Kyo-Seok,Hwang,1036,68321.92,1036-KeeN-Kyo-Seok-Hwang,1036-KeeN-Hwang-Kyo-Seok,1036-KeeN
94,94,de,Socke,Giacomo,Thüs,1161,67780.06,1161-Socke-Giacomo-Thüs,1161-Socke-Thüs-Giacomo,1161-Socke
95,95,kr,Heart,Kim,Min-Hyuk,1424,66538.87,1424-Heart-Kim-Min-Hyuk,1424-Heart-Min-Hyuk-Kim,1424-Heart
96,96,ua,DIMAGA,Dmytro,Filipchuk,1058,66288.11,1058-DIMAGA-Dmytro-Filipchuk,1058-DIMAGA-Filipchuk-Dmytro,1058-DIMAGA
97,97,kr,Cure,Doh-Wook,Kim,7999,64468.56,7999-Cure-Doh-Wook-Kim,7999-Cure-Kim-Doh-Wook,7999-Cure
98,98,us,IdrA,Greg,Fields,1060,64106.44,1060-IdrA-Greg-Fields,1060-IdrA-Fields-Greg,1060-IdrA
99,99,fr,MarineLorD,Alexis,Eusebio,4574,63984.05,4574-MarineLorD-Alexis-Eusebio,4574-MarineLorD-Eusebio-Alexis,4574-MarineLorD
100,0,ru,Happy,Dmitry,Kostin,1288,63545.5,1288-Happy-Dmitry-Kostin,1288-Happy-Kostin-Dmitry,1288-Happy
101,1,cn,XY,Yao,Xiang,2833,63418.57,2833-XY-Yao-Xiang,2833-XY-Xiang-Yao,2833-XY
102,2,es,LucifroN,Pedro,Moreno-Durán,1276,62777.29,1276-LucifroN-Pedro-Moreno-Durán,1276-LucifroN-Moreno-Durán-Pedro,1276-LucifroN
103,3,fi,Welmu,Vesa,Hovinen,1478,61155.34,1478-Welmu-Vesa-Hovinen,1478-Welmu-Hovinen-Vesa,1478-Welmu
104,4,ua,Kas,Mihaylo,Hayda,1226,60926.55,1226-Kas-Mihaylo-Hayda,1226-Kas-Hayda-Mihaylo,1226-Kas
105,5,se,SortOf,Rickard,Bergman,2795,60202.79,2795-SortOf-Rickard-Bergman,2795-SortOf-Bergman-Rickard,2795-SortOf
106,6,kr,duckdeok,Kyung-Deok,Kim,1120,59588.88,1120-duckdeok-Kyung-Deok-Kim,1120-duckdeok-Kim-Kyung-Deok,1120-duckdeok
107,7,kr,RevivaL,Dong-Hyun,Kim,1062,59565.36,1062-RevivaL-Dong-Hyun-Kim,1062-RevivaL-Kim-Dong-Hyun,1062-RevivaL
108,8,kr,SuperNoVa,Young-Jin,Kim,1028,58858.61,1028-SuperNoVa-Young-Jin-Kim,1028-SuperNoVa-Kim-Young-Jin,1028-SuperNoVa
109,9,de,HeRoMaRinE,Gabriel,Segat,3518,58847.12,3518-HeRoMaRinE-Gabriel-Segat,3518-HeRoMaRinE-Segat-Gabriel,3518-HeRoMaRinE
110,10,nl,Grubby,Manuel,Schenkhuizen,1140,58205.73,1140-Grubby-Manuel-Schenkhuizen,1140-Grubby-Schenkhuizen-Manuel,1140-Grubby
111,11,au,iaguz,Ethan,Zugai,1240,56965.5,1240-iaguz-Ethan-Zugai,1240-iaguz-Zugai-Ethan,1240-iaguz
112,12,fr,FireCake,Sébastien,Lebbe,4301,52139.93,4301-FireCake-Sébastien-Lebbe,4301-FireCake-Lebbe-Sébastien,4301-FireCake
113,13,se,Zanster,Anton,Dahlström,5100,52043.25,5100-Zanster-Anton-Dahlström,5100-Zanster-Dahlström-Anton,5100-Zanster
114,14,ua,White-Ra,Aleksey,Krupnyk,1074,50614.31,1074-White-Ra-Aleksey-Krupnyk,1074-White-Ra-Krupnyk-Aleksey,1074-White-Ra
115,15,kr,July,Sung-Joon,Park,1005,50053.28,1005-July-Sung-Joon-Park,1005-July-Park-Sung-Joon,1005-July
116,16,us,puCK,Leiya,Qual,3815,48665.31,3815-puCK-Leiya-Qual,3815-puCK-Qual-Leiya,3815-puCK
117,17,kr,MyuNgSiK,Myung-Sik,Kim,4035,47673.75,4035-MyuNgSiK-Myung-Sik-Kim,4035-MyuNgSiK-Kim-Myung-Sik,4035-MyuNgSiK
118,18,fi,elfi,Samuli,Sihvonen,1232,46848.42,1232-elfi-Samuli-Sihvonen,1232-elfi-Sihvonen-Samuli,1232-elfi
119,19,kr,Impact,Joon-Hyuk,Kim,4712,44878.65,4712-Impact-Joon-Hyuk-Kim,4712-Impact-Kim-Joon-Hyuk,4712-Impact
120,20,cn,Cyan,Huang,Min,14540,43963.86,14540-Cyan-Huang-Min,14540-Cyan-Min-Huang,14540-Cyan
121,21,kr,Bbyong,Woo-Yong,Jung,3436,43743.44,3436-Bbyong-Woo-Yong-Jung,3436-Bbyong-Jung-Woo-Yong,3436-Bbyong
122,22,kr,Pigbaby,Hee-Soo,Yang,3654,42667.22,3654-Pigbaby-Hee-Soo-Yang,3654-Pigbaby-Yang-Hee-Soo,3654-Pigbaby
123,23,kr,RainBOw,Sung-Je,Kim,1045,42061.04,1045-RainBOw-Sung-Je-Kim,1045-RainBOw-Kim-Sung-Je,1045-RainBOw
124,24,kr,TOP,Jung-Hoon,Kim,1006,41845.54,1006-TOP-Jung-Hoon-Kim,1006-TOP-Kim-Jung-Hoon,1006-TOP
125,25,kr,Hurricane,Ki-Woong,Nam,3655,41720.48,3655-Hurricane-Ki-Woong-Nam,3655-Hurricane-Nam-Ki-Woong,3655-Hurricane
126,26,fr,Dayshi,Antoine,Stievenart,2899,41661.37,2899-Dayshi-Antoine-Stievenart,2899-Dayshi-Stievenart-Antoine,2899-Dayshi
127,27,se,SaSe,Kim,Hammar,1095,40968.67,1095-SaSe-Kim-Hammar,1095-SaSe-Hammar-Kim,1095-SaSe
128,28,kr,Super,Sung-Min,Seo,2746,40918.74,2746-Super-Sung-Min-Seo,2746-Super-Seo-Sung-Min,2746-Super
129,29,kr,TheStC,Yun-Sik,Choi,1133,40908.95,1133-TheStC-Yun-Sik-Choi,1133-TheStC-Choi-Yun-Sik,1133-TheStC
130,30,se,MorroW,Stefan,Andersson,1075,40679.55,1075-MorroW-Stefan-Andersson,1075-MorroW-Andersson-Stefan,1075-MorroW
131,31,kr,YongHwa,Yong-Hwa,Choi,2418,40534.16,2418-YongHwa-Yong-Hwa-Choi,2418-YongHwa-Choi-Yong-Hwa,2418-YongHwa
132,32,mx,Cham,Pablo,Cham-Blanco,3045,39460.67,3045-Cham-Pablo-Cham-Blanco,3045-Cham-Cham-Blanco-Pablo,3045-Cham
133,33,kr,Golden,Myung-Hwan,Cho,1103,38901.37,1103-Golden-Myung-Hwan-Cho,1103-Golden-Cho-Myung-Hwan,1103-Golden
134,34,kr,FanTaSy,Myung-Hoon,Jung,2048,38799.2,2048-FanTaSy-Myung-Hoon-Jung,2048-FanTaSy-Jung-Myung-Hoon,2048-FanTaSy
135,35,no,TargA,Kristoffer,Marthinsen,1249,38760.11,1249-TargA-Kristoffer-Marthinsen,1249-TargA-Marthinsen-Kristoffer,1249-TargA
136,36,kr,SeleCT,Kyung-Hyun,Ryoo,1099,37867.53,1099-SeleCT-Kyung-Hyun-Ryoo,1099-SeleCT-Ryoo-Kyung-Hyun,1099-SeleCT
137,37,cl,KiLLeR,Felipe,Zuñiga,1230,37579.04,1230-KiLLeR-Felipe-Zuñiga,1230-KiLLeR-Zuñiga-Felipe,1230-KiLLeR
138,38,kr,JYP,Jin-Youn,Park,1084,37076.01,1084-JYP-Jin-Youn-Park,1084-JYP-Park-Jin-Youn,1084-JYP
139,39,kr,RagnaroK,Hee-Bum,Shin,3441,37040.1,3441-RagnaroK-Hee-Bum-Shin,3441-RagnaroK-Shin-Hee-Bum,3441-RagnaroK
140,40,se,SjoW,Jeffrey,Brusi,1100,36850.81,1100-SjoW-Jeffrey-Brusi,1100-SjoW-Brusi-Jeffrey,1100-SjoW
141,41,kr,GanZI,Dong-Ju,Kim,1022,35315.75,1022-GanZI-Dong-Ju-Kim,1022-GanZI-Kim-Dong-Ju,1022-GanZI
142,42,kr,Rain,Seo-Yong,Park,1046,34620.0,1046-Rain-Seo-Yong-Park,1046-Rain-Park-Seo-Yong,1046-Rain
143,43,kr,NaDa,Yoon-Yeol,Lee,1008,33984.88,1008-NaDa-Yoon-Yeol-Lee,1008-NaDa-Lee-Yoon-Yeol,1008-NaDa
144,44,kr,InCa,Joon-Hyuk,Song,1013,33270.85,1013-InCa-Joon-Hyuk-Song,1013-InCa-Song-Joon-Hyuk,1013-InCa
145,45,us,ViBE,Daniel,Scherlong,1324,32955.71,1324-ViBE-Daniel-Scherlong,1324-ViBE-Scherlong-Daniel,1324-ViBE
146,46,kr,Lyn,Joon,Park,1042,32954.09,1042-Lyn-Joon-Park,1042-Lyn-Park-Joon,1042-Lyn
147,47,ru,Brat_OK,Pavel,Kuznetsov,1264,32188.99,1264-Brat_OK-Pavel-Kuznetsov,1264-Brat_OK-Kuznetsov-Pavel,1264-Brat_OK
148,48,kr,Bunny,Jae-Sung,Lee,3824,32002.85,3824-Bunny-Jae-Sung-Lee,3824-Bunny-Lee-Jae-Sung,3824-Bunny
149,49,gb,DeMusliM,Benjamin,Baker,1254,31612.56,1254-DeMusliM-Benjamin-Baker,1254-DeMusliM-Baker-Benjamin,1254-DeMusliM
150,50,kr,Sacsri,Yeh-Hoon,Lee,4714,31503.48,4714-Sacsri-Yeh-Hoon-Lee,4714-Sacsri-Lee-Yeh-Hoon,4714-Sacsri
151,51,kr,TAiLS,Won-Hyung,Kim,1090,31453.9,1090-TAiLS-Won-Hyung-Kim,1090-TAiLS-Kim-Won-Hyung,1090-TAiLS
152,52,cn,Loner,Yi,Dai,1088,31210.89,1088-Loner-Yi-Dai,1088-Loner-Dai-Yi,1088-Loner
153,53,kr,Crank,Jae-Won,Choi,2078,30903.55,2078-Crank-Jae-Won-Choi,2078-Crank-Choi-Jae-Won,2078-Crank
154,54,kr,BBoongBBoong,Jong-Hyuk,Choi,1159,30902.33,1159-BBoongBBoong-Jong-Hyuk-Choi,1159-BBoongBBoong-Choi-Jong-Hyuk,1159-BBoongBBoong
155,55,kr,sCsC,Seung-Chul,Kim,1014,30757.95,1014-sCsC-Seung-Chul-Kim,1014-sCsC-Kim-Seung-Chul,1014-sCsC
156,56,cn,Top,Tao,Hu,3402,30389.01,3402-Top-Tao-Hu,3402-Top-Hu-Tao,3402-Top
157,57,kr,Zenio,Jung-Min,Choi,1021,30185.48,1021-Zenio-Jung-Min-Choi,1021-Zenio-Choi-Jung-Min,1021-Zenio
158,58,au,mOOnGLaDe,Andrew,Pender,1069,29884.72,1069-mOOnGLaDe-Andrew-Pender,1069-mOOnGLaDe-Pender-Andrew,1069-mOOnGLaDe
159,59,de,GoOdy,Sascha,Lupp,1268,29551.33,1268-GoOdy-Sascha-Lupp,1268-GoOdy-Lupp-Sascha,1268-GoOdy
160,60,kr,HongUn,Hong-Wook,Ahn,1012,29392.1,1012-HongUn-Hong-Wook-Ahn,1012-HongUn-Ahn-Hong-Wook,1012-HongUn
161,61,nz,Petraeus,Mackenzie,Smith,4358,29356.82,4358-Petraeus-Mackenzie-Smith,4358-Petraeus-Smith-Mackenzie,4358-Petraeus
162,62,se,Jinro,Jonathan,Walsh,1016,29281.38,1016-Jinro-Jonathan-Walsh,1016-Jinro-Walsh-Jonathan,1016-Jinro
163,63,us,JonSnow,Jarod,George,7336,29205.57,7336-JonSnow-Jarod-George,7336-JonSnow-George-Jarod,7336-JonSnow
164,64,us,Suppy,Conan,Liu,2772,29127.75,2772-Suppy-Conan-Liu,2772-Suppy-Liu-Conan,2772-Suppy
165,65,fr,ToD,Yoan,Merlo,1342,28849.27,1342-ToD-Yoan-Merlo,1342-ToD-Merlo-Yoan,1342-ToD
166,66,de,GunGFuBanDa,Fabian,Mayer,5078,28612.24,5078-GunGFuBanDa-Fabian-Mayer,5078-GunGFuBanDa-Mayer-Fabian,5078-GunGFuBanDa
167,67,kr,Hack,Young-Il,Kim,1125,28337.3,1125-Hack-Young-Il-Kim,1125-Hack-Kim-Young-Il,1125-Hack
168,68,ca,Kane,Sam,Morrissette,3814,28160.16,3814-Kane-Sam-Morrissette,3814-Kane-Morrissette-Sam,3814-Kane
169,69,kr,Reality,Ki-Hyun,Kim,2215,28048.5,2215-Reality-Ki-Hyun-Kim,2215-Reality-Kim-Ki-Hyun,2215-Reality
170,70,kr,Billowy,Do-Kyung,Kim,1121,27883.8,1121-Billowy-Do-Kyung-Kim,1121-Billowy-Kim-Do-Kyung,1121-Billowy
171,71,kr,Moon,Jae-Ho,Jang,1072,27753.0,1072-Moon-Jae-Ho-Jang,1072-Moon-Jang-Jae-Ho,1072-Moon
172,72,ru,TitaN,Oleg,Kuptsov,1252,27305.56,1252-TitaN-Oleg-Kuptsov,1252-TitaN-Kuptsov-Oleg,1252-TitaN
173,73,ua,Strelok,Eugin,Oparyshev,1234,26232.89,1234-Strelok-Eugin-Oparyshev,1234-Strelok-Oparyshev-Eugin,1234-Strelok
174,74,kr,Lucky,In-Soo,Lee,1085,26195.55,1085-Lucky-In-Soo-Lee,1085-Lucky-Lee-In-Soo,1085-Lucky
175,75,kr,Swagger,Sang-Ho,Shin,1027,26002.48,1027-Swagger-Sang-Ho-Shin,1027-Swagger-Shin-Sang-Ho,1027-Swagger
176,76,kr,Trust,Sung-Il,Choi,3656,25973.33,3656-Trust-Sung-Il-Choi,3656-Trust-Choi-Sung-Il,3656-Trust
